business_name,phone_e164,city,category,demo_url,message
Inland Plumbing Services,+12504707386,Unknown-BC,Plumber,https://jaggyai.github.io/bc-demos/bc/plumbers/inland-plumbing-services/,"Hi, it's Jag - I build websites for BC businesses & built Inland Plumbing Services a free demo: https://jaggyai.github.io/bc-demos/bc/plumbers/inland-plumbing-services/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Pentagon Plumbing and Heating Ltd,+17788902112,Unknown-BC,Plumber,https://jaggyai.github.io/bc-demos/bc/plumbers/pentagon-plumbing-and-heating-ltd/,"Hi, it's Jag - I build websites for BC businesses & built Pentagon Plumbing and Heating Ltd a free demo: https://jaggyai.github.io/bc-demos/bc/plumbers/pentagon-plumbing-and-heating-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Ronan Reno's,+12506129780,Unknown-BC,Bathroom remodeler,https://jaggyai.github.io/bc-demos/bc/interior-design/ronan-renos/,"Hi, it's Jag - I build websites for BC businesses & built Ronan Reno's a free demo: https://jaggyai.github.io/bc-demos/bc/interior-design/ronan-renos/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Onsite Installations Inc.,+12506401420,Unknown-BC,Septic system service,https://jaggyai.github.io/bc-demos/bc/plumbers/onsite-installations-inc/,"Hi, it's Jag - I build websites for BC businesses & built Onsite Installations Inc. a free demo: https://jaggyai.github.io/bc-demos/bc/plumbers/onsite-installations-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Northern Climate Contracting,+17786759980,Unknown-BC,Plumber,https://jaggyai.github.io/bc-demos/bc/plumbers/northern-climate-contracting/,"Hi, it's Jag - I build websites for BC businesses & built Northern Climate Contracting a free demo: https://jaggyai.github.io/bc-demos/bc/plumbers/northern-climate-contracting/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
It's Time Home Renovation,+12507589898,Unknown-BC,Kitchen remodeler,https://jaggyai.github.io/bc-demos/bc/interior-design/its-time-home-renovation/,"Hi, it's Jag - I build websites for BC businesses & built It's Time Home Renovation a free demo: https://jaggyai.github.io/bc-demos/bc/interior-design/its-time-home-renovation/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
James Dauphney,+17786740874,Unknown-BC,Custom home builder,https://jaggyai.github.io/bc-demos/bc/contractors/james-dauphney/,"Hi, it's Jag - I build websites for BC businesses & built James Dauphney a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/james-dauphney/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Sivia Electrical and Heating,+16047244733,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/sivia-electrical-and-heating/,"Hi, it's Jag - I build websites for BC businesses & built Sivia Electrical and Heating a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/sivia-electrical-and-heating/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Stardust Security,+17787085287,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/stardust-security/,"Hi, it's Jag - I build websites for BC businesses & built Stardust Security a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/stardust-security/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Wahe Electrical Services Ltd,+17787003400,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/wahe-electrical-services-ltd/,"Hi, it's Jag - I build websites for BC businesses & built Wahe Electrical Services Ltd a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/wahe-electrical-services-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
AG Electric,+14164758012,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/ag-electric/,"Hi, it's Jag - I build websites for BC businesses & built AG Electric a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/ag-electric/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Power Line Electrical Ltd,+17788355541,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/power-line-electrical-ltd/,"Hi, it's Jag - I build websites for BC businesses & built Power Line Electrical Ltd a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/power-line-electrical-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
JM Electric,+16044409106,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/jm-electric/,"Hi, it's Jag - I build websites for BC businesses & built JM Electric a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/jm-electric/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Mahay Way Electrical,+17783883418,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/mahay-way-electrical/,"Hi, it's Jag - I build websites for BC businesses & built Mahay Way Electrical a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/mahay-way-electrical/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Vaho Electrical Inc,+16048257868,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/vaho-electrical-inc/,"Hi, it's Jag - I build websites for BC businesses & built Vaho Electrical Inc a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/vaho-electrical-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Illuminate Electric Inc,+17788556943,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/illuminate-electric-inc/,"Hi, it's Jag - I build websites for BC businesses & built Illuminate Electric Inc a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/illuminate-electric-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
EV Charger Guys,+16045184668,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/ev-charger-guys/,"Hi, it's Jag - I build websites for BC businesses & built EV Charger Guys a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/ev-charger-guys/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Suntron electric ltd,+16047198143,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/suntron-electric-ltd/,"Hi, it's Jag - I build websites for BC businesses & built Suntron electric ltd a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/suntron-electric-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Ohm Depot Electrical,+16048609935,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/ohm-depot-electrical/,"Hi, it's Jag - I build websites for BC businesses & built Ohm Depot Electrical a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/ohm-depot-electrical/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
brown boys electric ltd,+16047200026,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/brown-boys-electric-ltd/,"Hi, it's Jag - I build websites for BC businesses & built brown boys electric ltd a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/brown-boys-electric-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
V&T ELECTRIC CONTRACTING LTD,+16047270217,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/v-t-electric-contracting-ltd/,"Hi, it's Jag - I build websites for BC businesses & built V&T ELECTRIC CONTRACTING LTD a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/v-t-electric-contracting-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
The Electric Firm Inc.,+16044991373,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/the-electric-firm-inc/,"Hi, it's Jag - I build websites for BC businesses & built The Electric Firm Inc. a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/the-electric-firm-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Burnaby Electrical Services,+17783208020,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/burnaby-electrical-services/,"Hi, it's Jag - I build websites for BC businesses & built Burnaby Electrical Services a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/burnaby-electrical-services/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Proven Energy,+12364271214,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/proven-energy/,"Hi, it's Jag - I build websites for BC businesses & built Proven Energy a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/proven-energy/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
MacLenci Electrical Services,+12368665515,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/maclenci-electrical-services/,"Hi, it's Jag - I build websites for BC businesses & built MacLenci Electrical Services a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/maclenci-electrical-services/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
VAN D Electrical LTD,+17786287580,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/van-d-electrical-ltd/,"Hi, it's Jag - I build websites for BC businesses & built VAN D Electrical LTD a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/van-d-electrical-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Ware Electrical Services - Canada,+16044427436,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/ware-electrical-services-canada/,"Hi, it's Jag - I build websites for BC businesses & built Ware Electrical Services - Canada a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/ware-electrical-services-canada/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Mainland Electric,+16044418322,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/mainland-electric/,"Hi, it's Jag - I build websites for BC businesses & built Mainland Electric a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/mainland-electric/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Vancouver Electrical Contractors,+16043234379,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/vancouver-electrical-contractors/,"Hi, it's Jag - I build websites for BC businesses & built Vancouver Electrical Contractors a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/vancouver-electrical-contractors/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Power Logger Fluke Rental Inc.,+17784880718,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/power-logger-fluke-rental-inc/,"Hi, it's Jag - I build websites for BC businesses & built Power Logger Fluke Rental Inc. a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/power-logger-fluke-rental-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Voltenic integrated electrical solutions,+16047061110,Unknown-BC,Electrical installation service,https://jaggyai.github.io/bc-demos/bc/electricians/voltenic-integrated-electrical-solutions/,"Hi, it's Jag - I build websites for BC businesses & built Voltenic integrated electrical solutions a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/voltenic-integrated-electrical-solutions/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Hopemate Electrical Solutions,+16047210168,Unknown-BC,Electrical installation service,https://jaggyai.github.io/bc-demos/bc/electricians/hopemate-electrical-solutions/,"Hi, it's Jag - I build websites for BC businesses & built Hopemate Electrical Solutions a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/hopemate-electrical-solutions/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
DHYS Electric,+16043466229,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/dhys-electric/,"Hi, it's Jag - I build websites for BC businesses & built DHYS Electric a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/dhys-electric/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Brico Electric Inc,+12363324093,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/brico-electric-inc/,"Hi, it's Jag - I build websites for BC businesses & built Brico Electric Inc a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/brico-electric-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Creekside Electric Limited,+16045627995,Unknown-BC,Electrician,https://jaggyai.github.io/bc-demos/bc/electricians/creekside-electric-limited/,"Hi, it's Jag - I build websites for BC businesses & built Creekside Electric Limited a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/creekside-electric-limited/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Kairon Electric Inc.,+16399161628,Unknown-BC,Electrical installation service,https://jaggyai.github.io/bc-demos/bc/electricians/kairon-electric-inc/,"Hi, it's Jag - I build websites for BC businesses & built Kairon Electric Inc. a free demo: https://jaggyai.github.io/bc-demos/bc/electricians/kairon-electric-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Estrada Home,+16046136962,Unknown-BC,General contractor,https://jaggyai.github.io/bc-demos/bc/contractors/estrada-home/,"Hi, it's Jag - I build websites for BC businesses & built Estrada Home a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/estrada-home/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
CK Charhdi Kala Building Ltd.,+17787793338,Unknown-BC,Construction company,https://jaggyai.github.io/bc-demos/bc/contractors/ck-charhdi-kala-building-ltd/,"Hi, it's Jag - I build websites for BC businesses & built CK Charhdi Kala Building Ltd. a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/ck-charhdi-kala-building-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Livewire Contracting,+16048086741,Unknown-BC,Construction company,https://jaggyai.github.io/bc-demos/bc/contractors/livewire-contracting/,"Hi, it's Jag - I build websites for BC businesses & built Livewire Contracting a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/livewire-contracting/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Jody B Construction,+17782014436,Unknown-BC,Construction company,https://jaggyai.github.io/bc-demos/bc/contractors/jody-b-construction/,"Hi, it's Jag - I build websites for BC businesses & built Jody B Construction a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/jody-b-construction/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Connect Contracting,+17789085056,Unknown-BC,Construction company,https://jaggyai.github.io/bc-demos/bc/contractors/connect-contracting/,"Hi, it's Jag - I build websites for BC businesses & built Connect Contracting a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/connect-contracting/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Schafer Design,+17788086242,Unknown-BC,Interior designer,https://jaggyai.github.io/bc-demos/bc/interior-design/schafer-design/,"Hi, it's Jag - I build websites for BC businesses & built Schafer Design a free demo: https://jaggyai.github.io/bc-demos/bc/interior-design/schafer-design/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Full Scope Welding LTD.,+16049961430,Unknown-BC,General contractor,https://jaggyai.github.io/bc-demos/bc/contractors/full-scope-welding-ltd/,"Hi, it's Jag - I build websites for BC businesses & built Full Scope Welding LTD. a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/full-scope-welding-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Superior Refrigeration Inc,+16048350480,Unknown-BC,HVAC contractor,https://jaggyai.github.io/bc-demos/bc/hvac/superior-refrigeration-inc/,"Hi, it's Jag - I build websites for BC businesses & built Superior Refrigeration Inc a free demo: https://jaggyai.github.io/bc-demos/bc/hvac/superior-refrigeration-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Bargen's Heating Ltd,+16045566860,Unknown-BC,HVAC contractor,https://jaggyai.github.io/bc-demos/bc/hvac/bargens-heating-ltd/,"Hi, it's Jag - I build websites for BC businesses & built Bargen's Heating Ltd a free demo: https://jaggyai.github.io/bc-demos/bc/hvac/bargens-heating-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Aqua Deck,+16047933612,Unknown-BC,Railing contractor,https://jaggyai.github.io/bc-demos/bc/fence-deck/aqua-deck/,"Hi, it's Jag - I build websites for BC businesses & built Aqua Deck a free demo: https://jaggyai.github.io/bc-demos/bc/fence-deck/aqua-deck/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
AUGUSTON TOWN DEVELOPMENT INC.,+17789873999,Unknown-BC,Steel construction company,https://jaggyai.github.io/bc-demos/bc/contractors/auguston-town-development-inc/,"Hi, it's Jag - I build websites for BC businesses & built AUGUSTON TOWN DEVELOPMENT INC. a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/auguston-town-development-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
North Ridge Construction Group,+12508016181,Unknown-BC,Construction company,https://jaggyai.github.io/bc-demos/bc/contractors/north-ridge-construction-group/,"Hi, it's Jag - I build websites for BC businesses & built North Ridge Construction Group a free demo: https://jaggyai.github.io/bc-demos/bc/contractors/north-ridge-construction-group/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
