business_name,phone_e164,city,category,demo_url,message
BCG Construction,+12503867755,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/bcg-construction/,"Hi, it's Jag - I build websites for Victoria businesses & built BCG Construction a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/bcg-construction/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Sean Love Developments Inc,+12505085386,Victoria,Construction company,https://jaggyai.github.io/bc-demos/victoria/contractors/sean-love-developments-inc/,"Hi, it's Jag - I build websites for Victoria businesses & built Sean Love Developments Inc a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/sean-love-developments-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Luxor Mini Excavating Ltd,+12503889262,Victoria,Excavating contractor,https://jaggyai.github.io/bc-demos/victoria/excavating/luxor-mini-excavating-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Luxor Mini Excavating Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/excavating/luxor-mini-excavating-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Capital Contracting Vancouver Island,+16048071997,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/capital-contracting-vancouver-island/,"Hi, it's Jag - I build websites for Victoria businesses & built Capital Contracting Vancouver Island a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/capital-contracting-vancouver-island/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Building Manager for BC Housing,+12503844394,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/building-manager-for-bc-housing/,"Hi, it's Jag - I build websites for Victoria businesses & built Building Manager for BC Housing a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/building-manager-for-bc-housing/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Rain Coast Contracting Services,+12502089489,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/rain-coast-contracting-services/,"Hi, it's Jag - I build websites for Victoria businesses & built Rain Coast Contracting Services a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/rain-coast-contracting-services/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Middlegate Developments Ltd,+12505927869,Victoria,Construction company,https://jaggyai.github.io/bc-demos/victoria/contractors/middlegate-developments-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Middlegate Developments Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/middlegate-developments-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Denford Construction,+12503851505,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/denford-construction/,"Hi, it's Jag - I build websites for Victoria businesses & built Denford Construction a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/denford-construction/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Atlas Excavating Ltd,+12505901810,Victoria,Excavating contractor,https://jaggyai.github.io/bc-demos/victoria/excavating/atlas-excavating-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Atlas Excavating Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/excavating/atlas-excavating-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Decora Design,+12505804142,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/decora-design/,"Hi, it's Jag - I build websites for Victoria businesses & built Decora Design a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/decora-design/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Darryl Nieman renovations,+12364644206,Victoria,Construction company,https://jaggyai.github.io/bc-demos/victoria/contractors/darryl-nieman-renovations/,"Hi, it's Jag - I build websites for Victoria businesses & built Darryl Nieman renovations a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/darryl-nieman-renovations/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Ouroboros Landscaping and Maintenance,+12365142471,Victoria,Gardener,https://jaggyai.github.io/bc-demos/victoria/landscapers/ouroboros-landscaping-and-maintenance/,"Hi, it's Jag - I build websites for Victoria businesses & built Ouroboros Landscaping and Maintenance a free demo: https://jaggyai.github.io/bc-demos/victoria/landscapers/ouroboros-landscaping-and-maintenance/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Victoria Electric Services,+12362372002,Victoria,Electrician,https://jaggyai.github.io/bc-demos/victoria/electricians/victoria-electric-services/,"Hi, it's Jag - I build websites for Victoria businesses & built Victoria Electric Services a free demo: https://jaggyai.github.io/bc-demos/victoria/electricians/victoria-electric-services/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Knight Contracting Ltd,+12504752595,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/knight-contracting-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Knight Contracting Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/knight-contracting-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Free Form Builders Ltd,+12505929451,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/free-form-builders-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Free Form Builders Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/free-form-builders-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Evolve Planning & Design Inc,+12505908765,Victoria,Interior designer,https://jaggyai.github.io/bc-demos/victoria/interior-design/evolve-planning-design-inc/,"Hi, it's Jag - I build websites for Victoria businesses & built Evolve Planning & Design Inc a free demo: https://jaggyai.github.io/bc-demos/victoria/interior-design/evolve-planning-design-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Easy Job Quote,+12505908182,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/easy-job-quote/,"Hi, it's Jag - I build websites for Victoria businesses & built Easy Job Quote a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/easy-job-quote/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Magill Metal LTD,+12502175949,Victoria,Sheet metal contractor,https://jaggyai.github.io/bc-demos/victoria/hvac/magill-metal-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Magill Metal LTD a free demo: https://jaggyai.github.io/bc-demos/victoria/hvac/magill-metal-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Revamp Service Company,+12505073434,Victoria,Construction company,https://jaggyai.github.io/bc-demos/victoria/contractors/revamp-service-company/,"Hi, it's Jag - I build websites for Victoria businesses & built Revamp Service Company a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/revamp-service-company/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
H & W Constr Documentation,+12505901292,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/h-w-constr-documentation/,"Hi, it's Jag - I build websites for Victoria businesses & built H & W Constr Documentation a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/h-w-constr-documentation/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Michael Brook Plastering & Construction Ltd,+12504788775,Victoria,Stucco contractor,https://jaggyai.github.io/bc-demos/victoria/drywall/michael-brook-plastering-construction-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Michael Brook Plastering & Construction Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/drywall/michael-brook-plastering-construction-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Tempo Homes Victoria,+12508889343,Victoria,Real estate agency,https://jaggyai.github.io/bc-demos/victoria/real-estate/tempo-homes-victoria/,"Hi, it's Jag - I build websites for Victoria businesses & built Tempo Homes Victoria a free demo: https://jaggyai.github.io/bc-demos/victoria/real-estate/tempo-homes-victoria/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
CMDA Design Bureau Inc,+12502214731,Victoria,Interior designer,https://jaggyai.github.io/bc-demos/victoria/interior-design/cmda-design-bureau-inc/,"Hi, it's Jag - I build websites for Victoria businesses & built CMDA Design Bureau Inc a free demo: https://jaggyai.github.io/bc-demos/victoria/interior-design/cmda-design-bureau-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Creative Stone Developments Premier,+12504185088,Victoria,Masonry contractor,https://jaggyai.github.io/bc-demos/victoria/concrete/creative-stone-developments-premier/,"Hi, it's Jag - I build websites for Victoria businesses & built Creative Stone Developments Premier a free demo: https://jaggyai.github.io/bc-demos/victoria/concrete/creative-stone-developments-premier/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Save On Sealcoating,+12508584056,Victoria,Asphalt contractor,https://jaggyai.github.io/bc-demos/victoria/concrete/save-on-sealcoating/,"Hi, it's Jag - I build websites for Victoria businesses & built Save On Sealcoating a free demo: https://jaggyai.github.io/bc-demos/victoria/concrete/save-on-sealcoating/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Triple R Construction Inc,+12506341989,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/triple-r-construction-inc/,"Hi, it's Jag - I build websites for Victoria businesses & built Triple R Construction Inc a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/triple-r-construction-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Roxy Renovations,+12508856873,Victoria,Contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/roxy-renovations/,"Hi, it's Jag - I build websites for Victoria businesses & built Roxy Renovations a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/roxy-renovations/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Coastal Heating & Ventilation,+12503868161,Victoria,Heating contractor,https://jaggyai.github.io/bc-demos/victoria/hvac/coastal-heating-ventilation/,"Hi, it's Jag - I build websites for Victoria businesses & built Coastal Heating & Ventilation a free demo: https://jaggyai.github.io/bc-demos/victoria/hvac/coastal-heating-ventilation/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
NJM Hardwood Floors,+12503806373,Victoria,Floor refinishing service,https://jaggyai.github.io/bc-demos/victoria/flooring/njm-hardwood-floors/,"Hi, it's Jag - I build websites for Victoria businesses & built NJM Hardwood Floors a free demo: https://jaggyai.github.io/bc-demos/victoria/flooring/njm-hardwood-floors/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Peas on Earth Gardening,+17784334082,Victoria,Landscaper,https://jaggyai.github.io/bc-demos/victoria/landscapers/peas-on-earth-gardening/,"Hi, it's Jag - I build websites for Victoria businesses & built Peas on Earth Gardening a free demo: https://jaggyai.github.io/bc-demos/victoria/landscapers/peas-on-earth-gardening/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
"FormalEdge, LLC",+12506563134,Victoria,Landscaper,https://jaggyai.github.io/bc-demos/victoria/landscapers/formaledge-llc/,"Hi, it's Jag - I build websites for Victoria businesses & built FormalEdge, LLC a free demo: https://jaggyai.github.io/bc-demos/victoria/landscapers/formaledge-llc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Butteryfly Builds,+12502164174,Victoria,Home builder,https://jaggyai.github.io/bc-demos/victoria/contractors/butteryfly-builds/,"Hi, it's Jag - I build websites for Victoria businesses & built Butteryfly Builds a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/butteryfly-builds/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Vic West Home Maintenance Service,+12505145130,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/vic-west-home-maintenance-service/,"Hi, it's Jag - I build websites for Victoria businesses & built Vic West Home Maintenance Service a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/vic-west-home-maintenance-service/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Glacier Insulation Ltd,+12503886844,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/glacier-insulation-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built Glacier Insulation Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/glacier-insulation-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Ocean Refrigeration,+12503884033,Victoria,Air conditioning contractor,https://jaggyai.github.io/bc-demos/victoria/hvac/ocean-refrigeration/,"Hi, it's Jag - I build websites for Victoria businesses & built Ocean Refrigeration a free demo: https://jaggyai.github.io/bc-demos/victoria/hvac/ocean-refrigeration/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
1st HVAC Pros,+17784041262,Victoria,HVAC contractor,https://jaggyai.github.io/bc-demos/victoria/hvac/1st-hvac-pros/,"Hi, it's Jag - I build websites for Victoria businesses & built 1st HVAC Pros a free demo: https://jaggyai.github.io/bc-demos/victoria/hvac/1st-hvac-pros/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Perfect Cleaning Services,+12509861928,Victoria,House cleaning service,https://jaggyai.github.io/bc-demos/victoria/handyman/perfect-cleaning-services/,"Hi, it's Jag - I build websites for Victoria businesses & built Perfect Cleaning Services a free demo: https://jaggyai.github.io/bc-demos/victoria/handyman/perfect-cleaning-services/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Creative Film Solutions,+13063141104,Victoria,Vehicle wrapping service,https://jaggyai.github.io/bc-demos/victoria/local-business/creative-film-solutions/,"Hi, it's Jag - I build websites for Victoria businesses & built Creative Film Solutions a free demo: https://jaggyai.github.io/bc-demos/victoria/local-business/creative-film-solutions/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
4 Sisters Designs,+12505740284,Victoria,Interior designer,https://jaggyai.github.io/bc-demos/victoria/interior-design/4-sisters-designs/,"Hi, it's Jag - I build websites for Victoria businesses & built 4 Sisters Designs a free demo: https://jaggyai.github.io/bc-demos/victoria/interior-design/4-sisters-designs/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Mitchell Helle,+12509526114,Victoria,Mechanical contractor,https://jaggyai.github.io/bc-demos/victoria/hvac/mitchell-helle/,"Hi, it's Jag - I build websites for Victoria businesses & built Mitchell Helle a free demo: https://jaggyai.github.io/bc-demos/victoria/hvac/mitchell-helle/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
"Sher-Wood Framing, Decks, Fences & Repair",+12369693764,Victoria,Deck builder,https://jaggyai.github.io/bc-demos/victoria/fence-deck/sher-wood-framing-decks-fences-repair/,"Hi, it's Jag - I build websites for Victoria businesses & built Sher-Wood Framing, Decks, Fences & Repair a free demo: https://jaggyai.github.io/bc-demos/victoria/fence-deck/sher-wood-framing-decks-fences-repair/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
HDF Properties,+12505904070,Victoria,Property Developer,https://jaggyai.github.io/bc-demos/victoria/real-estate/hdf-properties/,"Hi, it's Jag - I build websites for Victoria businesses & built HDF Properties a free demo: https://jaggyai.github.io/bc-demos/victoria/real-estate/hdf-properties/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
VPS Paving,+12503884432,Victoria,Paving contractor,https://jaggyai.github.io/bc-demos/victoria/concrete/vps-paving/,"Hi, it's Jag - I build websites for Victoria businesses & built VPS Paving a free demo: https://jaggyai.github.io/bc-demos/victoria/concrete/vps-paving/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
SIXBRX MASONRY LTD.,+12365623578,Victoria,Masonry contractor,https://jaggyai.github.io/bc-demos/victoria/concrete/sixbrx-masonry-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built SIXBRX MASONRY LTD. a free demo: https://jaggyai.github.io/bc-demos/victoria/concrete/sixbrx-masonry-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Prompt Projects Inc.,+16043639939,Victoria,Construction company,https://jaggyai.github.io/bc-demos/victoria/contractors/prompt-projects-inc/,"Hi, it's Jag - I build websites for Victoria businesses & built Prompt Projects Inc. a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/prompt-projects-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
D. A. Lennox Developments Ltd.,+12505147273,Victoria,Real estate developer,https://jaggyai.github.io/bc-demos/victoria/real-estate/d-a-lennox-developments-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built D. A. Lennox Developments Ltd. a free demo: https://jaggyai.github.io/bc-demos/victoria/real-estate/d-a-lennox-developments-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
W B Mc Lay Investments Ltd,+12503862529,Victoria,Construction company,https://jaggyai.github.io/bc-demos/victoria/contractors/w-b-mc-lay-investments-ltd/,"Hi, it's Jag - I build websites for Victoria businesses & built W B Mc Lay Investments Ltd a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/w-b-mc-lay-investments-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Gondal Developments,+12505070766,Victoria,Construction company,https://jaggyai.github.io/bc-demos/victoria/contractors/gondal-developments/,"Hi, it's Jag - I build websites for Victoria businesses & built Gondal Developments a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/gondal-developments/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Robert Doe landscaping,+12364640147,Victoria,General contractor,https://jaggyai.github.io/bc-demos/victoria/contractors/robert-doe-landscaping/,"Hi, it's Jag - I build websites for Victoria businesses & built Robert Doe landscaping a free demo: https://jaggyai.github.io/bc-demos/victoria/contractors/robert-doe-landscaping/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Tico Landscaping,+12506618095,Victoria,Landscaper,https://jaggyai.github.io/bc-demos/victoria/landscapers/tico-landscaping/,"Hi, it's Jag - I build websites for Victoria businesses & built Tico Landscaping a free demo: https://jaggyai.github.io/bc-demos/victoria/landscapers/tico-landscaping/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Royce Carpentry Inc.,+19152343998,Victoria,Carpenter,https://jaggyai.github.io/bc-demos/victoria/carpenter/royce-carpentry-inc/,"Hi, it's Jag - I build websites for Victoria businesses & built Royce Carpentry Inc. a free demo: https://jaggyai.github.io/bc-demos/victoria/carpenter/royce-carpentry-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Three Point Properties,+12503889911,Victoria,Real estate developer,https://jaggyai.github.io/bc-demos/victoria/real-estate/three-point-properties/,"Hi, it's Jag - I build websites for Victoria businesses & built Three Point Properties a free demo: https://jaggyai.github.io/bc-demos/victoria/real-estate/three-point-properties/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
